question_id;question_type;image_name;question;answer;image_id
131190000;is this a;COCO_train2014_131190.jpg;Is this a large house?;yes;131190
131190001;is there a;COCO_train2014_131190.jpg;Is there a fountain in front of the building?;no;131190
131190002;is the;COCO_train2014_131190.jpg;Is the sun shining?;yes;131190
131190004;is this a;COCO_train2014_131190.jpg;Is this a church?;yes;131190
378872009;is the;COCO_train2014_378872.jpg;Is the movie being shown an older film?;yes;378872
131190006;are there;COCO_train2014_131190.jpg;Are there clouds visible?;no;131190
131190007;is this a;COCO_train2014_131190.jpg;Is this a sunny day?;yes;131190
378872010;is there a;COCO_train2014_378872.jpg;Is there a piano on the stage?;no;378872
131190014;are the;COCO_train2014_131190.jpg;Are the hedges well-groomed?;no;131190
131190015;does the;COCO_train2014_131190.jpg;Does the building in the back have an elevator?;no;131190
131190017;do you;COCO_train2014_131190.jpg;Do you a phone booth?;no;131190
262688002;is it;COCO_train2014_262688.jpg;Is it sunny?;no;262688
262688003;none of the above;COCO_train2014_262688.jpg;Did one of the skiers fall?;no;262688
131190021;are the;COCO_train2014_131190.jpg;Are the buildings tall?;yes;131190
262688005;are they;COCO_train2014_262688.jpg;Are they racing?;no;262688
131190023;is the;COCO_train2014_131190.jpg;Is the clock between two arches?;no;131190
131190024;are there any;COCO_train2014_131190.jpg;Are there any entrance gates at the bottom of the tower?;no;131190
131190025;is the;COCO_train2014_131190.jpg;Is the building a high rise?;no;131190
131190026;is;COCO_train2014_131190.jpg;Is part of this tower made of wood?;yes;131190
131190027;none of the above;COCO_train2014_131190.jpg;Can the tree tell time?;no;131190
262688011;is there;COCO_train2014_262688.jpg;Is there snow on the trees?;no;262688
396021001;are they;COCO_train2014_396021.jpg;Are they single?;no;396021
131190030;is the;COCO_train2014_131190.jpg;Is the emblem a sun face clock?;yes;131190
262688014;none of the above;COCO_train2014_262688.jpg;Does everyone have a bag?;no;262688
394186000;are;COCO_train2014_394186.jpg;Are any candles lit?;yes;394186
262688017;are these;COCO_train2014_262688.jpg;Are these people racing?;no;262688
396021002;is that a;COCO_train2014_396021.jpg;Is that a birthday cake?;no;396021
267210001;is;COCO_train2014_267210.jpg;Is she playing tennis in the rain?;yes;267210
529780002;is the;COCO_train2014_529780.jpg;Is the plane landing?;yes;529780
525684003;is the woman;COCO_train2014_525684.jpg;Is the woman concerned about sharks?;no;525684
525684004;is it;COCO_train2014_525684.jpg;Is it a female on the board?;yes;525684
525684006;is the woman;COCO_train2014_525684.jpg;Is the woman wearing a bikini?;no;525684
525684008;is the woman;COCO_train2014_525684.jpg;Is the woman attractive?;yes;525684
525684009;is the woman;COCO_train2014_525684.jpg;Is the woman going to stand up?;yes;525684
1822001;is this a;COCO_train2014_1822.jpg;Is this a living room?;yes;1822
1822002;does the;COCO_train2014_1822.jpg;Does the furniture look comfortable?;yes;1822
301256000;is the person;COCO_train2014_301256.jpg;Is the person displaying the device to the camera?;yes;301256
301256001;does this;COCO_train2014_301256.jpg;Does this woman look upset?;no;301256
131485001;does the;COCO_train2014_131485.jpg;Does the wind look too strong for this kite?;no;131485
3827003;is;COCO_train2014_3827.jpg;Is a man holding a wine glass?;no;3827
131911001;are these;COCO_train2014_131911.jpg;Are these vehicles likely to run on super unleaded gasoline?;no;131911
839001;are;COCO_train2014_839.jpg;Are you allowed to use your foot in ultimate?;yes;839
131911003;is the;COCO_train2014_131911.jpg;Is the picture in color?;no;131911
385863002;is the;COCO_train2014_385863.jpg;Is the photo colored?;no;385863
527388000;is the;COCO_train2014_527388.jpg;Is the player wearing a bandage on underneath his knee?;yes;527388
527388001;has;COCO_train2014_527388.jpg;Has this photo been reversed from left to right?;yes;527388
527388003;is the;COCO_train2014_527388.jpg;Is the player young?;yes;527388
394481000;does this;COCO_train2014_394481.jpg;Does this keyboard have a ten key?;yes;394481
394481001;is this;COCO_train2014_394481.jpg;Is this connected to a computer?;no;394481
394481002;is this;COCO_train2014_394481.jpg;Is this keyboard in danger of being stepped on?;yes;394481
400838001;do you;COCO_train2014_400838.jpg;Do you think they were having a surfing tournament?;yes;400838
2543000;is the;COCO_train2014_2543.jpg;Is the blanket homemade?;yes;2543
2543001;is the;COCO_train2014_2543.jpg;Is the comforter solid white?;no;2543
104943002;is the woman;COCO_train2014_104943.jpg;Is the woman on a chair?;no;104943
131780000;is there a;COCO_train2014_131780.jpg;Is there a man dressed in blue?;yes;131780
393924000;are the;COCO_train2014_393924.jpg;Are the people a couple?;yes;393924
393924001;are the;COCO_train2014_393924.jpg;Are the two people in this image of the same ethnicity?;yes;393924
393924002;is the;COCO_train2014_393924.jpg;Is the girl a brunette?;yes;393924
393924006;none of the above;COCO_train2014_393924.jpg;Shouldn't the woman lose some weight?;no;393924
393924007;does this;COCO_train2014_393924.jpg;Does this woman have tan lines?;no;393924
527257000;is it;COCO_train2014_527257.jpg;Is it sunny?;no;527257
138137001;is the;COCO_train2014_138137.jpg;Is the bird protecting his food?;yes;138137
393924010;none of the above;COCO_train2014_393924.jpg;Does it look like these people have been drinking?;yes;393924
138137003;is this;COCO_train2014_138137.jpg;Is this bird feeling territorial over the food?;yes;138137
527257005;are the;COCO_train2014_527257.jpg;Are the children talking?;no;527257
527257006;are these;COCO_train2014_527257.jpg;Are these kids trying to sleep?;yes;527257
527257007;are the;COCO_train2014_527257.jpg;Are the kids related?;yes;527257
527257009;is the;COCO_train2014_527257.jpg;Is the child sleeping?;yes;527257
263278002;is there a;COCO_train2014_263278.jpg;Is there a white and blue surfboard on the beach?;yes;263278
263278003;is;COCO_train2014_263278.jpg;Is everyone nude?;no;263278
136302002;is it;COCO_train2014_136302.jpg;Is it safe to jump in?;no;136302
396611002;is the;COCO_train2014_396611.jpg;Is the stairway crowded?;no;396611
398872000;do you;COCO_train2014_398872.jpg;Do you think this man is homeless?;no;398872
394776001;is the;COCO_train2014_394776.jpg;Is the red car a limousine?;no;394776
394776002;is this;COCO_train2014_394776.jpg;Is this photo in America?;no;394776
134893000;are these;COCO_train2014_134893.jpg;Are these people ready to play winter sports?;yes;134893
44781000;are these;COCO_train2014_44781.jpg;Are these apples good for your teeth?;yes;44781
134893002;is this;COCO_train2014_134893.jpg;Is this photo taken on the beach?;no;134893
44781002;are;COCO_train2014_44781.jpg;Are any fruits visible?;yes;44781
44781003;is the;COCO_train2014_44781.jpg;IS the women wearing a fanny pack?;yes;44781
137154001;do;COCO_train2014_137154.jpg;Do all of the elephants have tusks?;yes;137154
137154002;is the;COCO_train2014_137154.jpg;Is the grass nice and healthy?;no;137154
137154003;are these;COCO_train2014_137154.jpg;Are these elephants doing a trick?;no;137154
137154004;is this a;COCO_train2014_137154.jpg;Is this a farm?;no;137154
137154005;is this;COCO_train2014_137154.jpg;Is this elephant covered in pale dust?;yes;137154
151000;are there;COCO_train2014_151.jpg;Are there people?;yes;151
563138009;is this;COCO_train2014_563138.jpg;Is this bag open?;no;563138
151001;is this a;COCO_train2014_151.jpg;Is this a stop sign for a train?;yes;151
137154010;are the;COCO_train2014_137154.jpg;Are the animals wearing ear tags?;no;137154
137154011;are there;COCO_train2014_137154.jpg;Are there clouds in the sky?;no;137154
563138017;is the;COCO_train2014_563138.jpg;Is the room clean?;yes;563138
563138018;is the;COCO_train2014_563138.jpg;Is the suitcase big?;no;563138
563138019;are;COCO_train2014_563138.jpg;Are those stuffed animals?;no;563138
563138020;is there a;COCO_train2014_563138.jpg;Is there a mirror in the room?;no;563138
563138021;is there a;COCO_train2014_563138.jpg;Is there a vent in this room?;no;563138
530796001;none of the above;COCO_train2014_530796.jpg;Does it look like this man only has one leg?;no;530796
563138024;was;COCO_train2014_563138.jpg;Was this photo taken at night?;no;563138
563138027;is the;COCO_train2014_563138.jpg;Is the bed made?;no;563138
563138030;is the;COCO_train2014_563138.jpg;Is the object suspended?;no;563138
264982000;is the;COCO_train2014_264982.jpg;Is the animal fluffy?;yes;264982
264982001;is this a;COCO_train2014_264982.jpg;Is this a real bear?;no;264982
5099000;none of the above;COCO_train2014_5099.jpg;Can the animals graze in this area?;yes;5099
263147001;is the;COCO_train2014_263147.jpg;Is the giraffe running?;yes;263147
5099001;could;COCO_train2014_5099.jpg;Could these animals live underwater?;no;5099
5099003;is the;COCO_train2014_5099.jpg;Is the sheep in the rear standing on all four legs?;no;5099
5099005;is there a;COCO_train2014_5099.jpg;Is there a kid here?;yes;5099
400576000;is;COCO_train2014_400576.jpg;Is perspective correct in this photo?;no;400576
400576001;is there;COCO_train2014_400576.jpg;Is there an open book?;yes;400576
87871001;is the;COCO_train2014_87871.jpg;Is the monitor turned on?;no;87871
268095002;are;COCO_train2014_268095.jpg;Are any figures on the bed real?;no;268095
87871004;is the;COCO_train2014_87871.jpg;Is the monitor on?;no;87871
2281001;is there;COCO_train2014_2281.jpg;Is there snow on the ground?;yes;2281
2281002;is;COCO_train2014_2281.jpg;Is someone going to pick up this fridge?;yes;2281
4968001;is there;COCO_train2014_4968.jpg;Is there any street work going on?;yes;4968
394514000;is the;COCO_train2014_394514.jpg;Is the skateboard new?;no;394514
394514001;is the man;COCO_train2014_394514.jpg;Is the man wearing a helmet?;no;394514
394514004;is this;COCO_train2014_394514.jpg;Is this man currently in motion?;yes;394514
394514005;does the;COCO_train2014_394514.jpg;Does the boy wear protective gear?;no;394514
269799000;none of the above;COCO_train2014_269799.jpg;Can the giraffe's jump this fence?;no;269799
396775001;is it;COCO_train2014_396775.jpg;Is it raining?;yes;396775
396775002;is the;COCO_train2014_396775.jpg;Is the boy smiling?;no;396775
269799001;are the;COCO_train2014_269799.jpg;Are the giraffes drinking water?;yes;269799
372625000;is this a;COCO_train2014_372625.jpg;Is this a dog?;yes;372625
372625002;is the;COCO_train2014_372625.jpg;Is the dog a poodle?;no;372625
372625003;is this an;COCO_train2014_372625.jpg;Is this an inland location?;no;372625
575590001;is this;COCO_train2014_575590.jpg;Is this the end of the school day?;yes;575590
528699000;can you;COCO_train2014_528699.jpg;Can you see the end of the train?;no;528699
528699001;are there;COCO_train2014_528699.jpg;Are there mountains in the background?;no;528699
315002;are there;COCO_train2014_315.jpg;Are there green umbrellas?;yes;315
528699003;none of the above;COCO_train2014_528699.jpg;Would this be a safe playing area for children?;no;528699
528699005;is there a;COCO_train2014_528699.jpg;Is there a road next to the train tracks?;yes;528699
528699006;is the;COCO_train2014_528699.jpg;Is the train moving away from the photographer?;yes;528699
528699007;is the;COCO_train2014_528699.jpg;Is the train moving?;yes;528699
264720000;is there;COCO_train2014_264720.jpg;Is there fish on the plate?;yes;264720
264720001;is this;COCO_train2014_264720.jpg;Is this cooked?;yes;264720
528699008;is;COCO_train2014_528699.jpg;Is grass growing between the railroad tracks?;no;528699
264720003;is this a;COCO_train2014_264720.jpg;Is this a breakfast item?;no;264720
398053004;is there a;COCO_train2014_398053.jpg;Is there a dishwasher in this photo?;no;398053
398053005;is there;COCO_train2014_398053.jpg;Is there anything on the wall under the cabinet?;yes;398053
398053007;are the;COCO_train2014_398053.jpg;Are the appliances stainless?;no;398053
398053008;is there;COCO_train2014_398053.jpg;Is there anything on the counter?;no;398053
398053010;is there a;COCO_train2014_398053.jpg;Is there a microwave in this photo?;no;398053
263311000;is there a;COCO_train2014_263311.jpg;Is there a baby changing station in the picture?;no;263311
263311001;is there a;COCO_train2014_263311.jpg;Is there a person in this room?;no;263311
398053016;does this;COCO_train2014_398053.jpg;Does this place look lived in?;no;398053
5263000;is there;COCO_train2014_5263.jpg;Is there grass?;yes;5263
5263001;are there any;COCO_train2014_5263.jpg;Are there any rocks visible?;no;5263
5263002;does this;COCO_train2014_5263.jpg;Does this creature have soft skin?;no;5263
263311006;is there a;COCO_train2014_263311.jpg;Is there a tissue box?;no;263311
398053022;is this a;COCO_train2014_398053.jpg;Is this a modern microwave?;no;398053
44388000;does the;COCO_train2014_44388.jpg;Does the glass have any water in it?;no;44388
44388001;is this a;COCO_train2014_44388.jpg;Is this a parrot?;yes;44388
44388002;is there a;COCO_train2014_44388.jpg;Is there a glass beside the parrot?;yes;44388
398053023;are the;COCO_train2014_398053.jpg;Are the lights on?;no;398053
398053025;is that a;COCO_train2014_398053.jpg;Is that a hood vent over the cooktop?;no;398053
5263004;is this a;COCO_train2014_5263.jpg;Is this a zoo?;yes;5263
5263005;is the;COCO_train2014_5263.jpg;Is the elephant hungry?;yes;5263
398053031;are there any;COCO_train2014_398053.jpg;Are there any arched doorways?;no;398053
5263007;is the;COCO_train2014_5263.jpg;Is the day sunny?;yes;5263
5263009;can you;COCO_train2014_5263.jpg;Can you see all four feet?;no;5263
5689001;is this;COCO_train2014_5689.jpg;Is this woman happy?;yes;5689
7524002;is the;COCO_train2014_7524.jpg;Is the animal in the photo usually seen on a city street?;no;7524
7524006;is the;COCO_train2014_7524.jpg;Is the sidewalk well kept?;yes;7524
530403000;do;COCO_train2014_530403.jpg;Do most of the boats have chairs in them?;yes;530403
165859001;is this a;COCO_train2014_165859.jpg;Is this a steam engine train?;yes;165859
530403001;none of the above;COCO_train2014_530403.jpg;Would it be easy to navigate this harbor?;no;530403
530403002;is this a;COCO_train2014_530403.jpg;Is this a painting?;yes;530403
137387002;is there;COCO_train2014_137387.jpg;Is there humor in this scene?;yes;137387
264589000;is;COCO_train2014_264589.jpg;Is someone doing skateboard tricks?;yes;264589
6541001;does the;COCO_train2014_6541.jpg;Does the man have on jeans?;no;6541
528994000;is the;COCO_train2014_528994.jpg;Is the photo in color?;yes;528994
393826001;are there;COCO_train2014_393826.jpg;Are there people watching?;yes;393826
